0.475711,
0.850469,
0.850565,
0.850657,
0.850744,
0.850827,
0.850907,
0.850985,
0.851063,
0.851141,
0.851219,
0.8513,
0.851382,
0.851466,
0.851551,
0.947953,
1.09379,
1.26071,
1.42408,
1.5649,
1.67087,
1.73632,
1.7615,
1.75132,
1.71383,
1.65863,
1.59544,
1.53296,
1.47808,
1.43544,
1.40735,
1.39402,
1.39394,
1.40439,
1.42203,
1.44337,
1.46521,
1.48496,
1.50079,
1.5117,
1.51744,
1.51842,
1.51551,
1.50985,
1.50264,
1.49505,
1.48803,
1.48229,
1.47822,
1.47598,
1.47547,
1.4764,
1.4784,
1.48103,
1.48389,
1.48661,
1.48894,
1.4907,
1.49183,
1.49234,
1.49231,
1.49188,
1.49119,
1.49039,
1.48961,
1.48896,
1.48849,
1.48824,
1.48822,
1.48839,
1.48871,
1.48914,
1.48961,
1.49009,
1.49053,
1.49092,
1.49122,
1.49145,
1.4916,
1.4917,
1.49176,
1.4918,
1.49183,
1.49187,
1.49193,
1.49202,
1.49213,
1.49227,
1.49243,
1.49261,
1.4928,
1.49299,
1.49318,
1.49336,
1.49353,
1.49369,
1.49385,
1.49399,
1.49413,
1.49427,
1.4944,
1.49454,
1.49467,
1.49481,
1.49496,
1.4951,
1.49525,
1.49541,
1.49556,
1.49571,
1.49587,
1.49602,
1.49617,
1.49632,
1.49647,
1.49662,
1.49677,
1.49692,
1.49707,
1.49721,
1.49736,
1.49751,
1.49766,
1.49781,
1.49795,
1.18552,
0.959909,
0.79736,
0.678194,
0.58693,
0.512152,
0.446143,
0.384359,
0.324769,
0.267159,
0.212451,
0.162106,
0.117633,
0.0802387,
0.0506198,
0.0288768,
0.0145384,
0.00666138,
0.00397855,
0.00506369,
0.0084904,
0.0129656,
0.0174266,
0.0210972,
0.0235029,
0.0244528,
0.0239944,
0.0223531,
0.0198648,
0.0169111,
0.0138636,
0.0110404,
0.00867932,
0.006925,
0.00583017,
0.005367,
0.00544565,
0.00593621,
0.00669088,
0.00756377,
0.00842667,
0.00917957,
0.00975608,
0.0101239,
0.0102813,
0.0102514,
0.0100738,
0.00979739,
0.00947238,
0.00914458,
0.00885102,
0.00861747,
0.00845787,
0.00837506,
0.00836272,
0.00840789,
0.00849383,
0.00860258,
0.00871728,
0.00882382,
0.00891188,
0.00897532,
0.00901201,
0.0090233,
0.00901311,
0.008987,
0.00895121,
0.00891181,
0.00887406,
0.00884195,
0.00881806,
0.00880352,
0.00879816,
0.00880084,
0.00880972,
0.00882266,
0.00883748,
0.00885222,
0.00886535,
0.00887581,
0.00888306,
0.00888703,
0.00888804,
0.00888667,
0.00888365,
0.00887976,
0.0088757,
0.00887206,
0.00886927,
0.00886758,
0.00886704,
0.00886758,
0.00886904,
0.00887114,
0.00887364,
0.00887627,
0.0088788,
0.00888107,
0.00888298,
0.00888449,
0.0088856,
0.00888638,
0.00888689,
0.00888724,
0.00888752,
0.00888781,
0.00888817,
0.00888865,
0.00888928,
0.00889004,
0.0186049,
0.0366424,
0.0586484,
0.0808337,
0.100258,
0.114966,
0.123994,
0.127263,
0.125396,
0.119502,
0.110944,
0.101134,
0.0913521,
0.0826356,
0.0757027,
0.0709364,
0.0684072,
0.0679263,
0.0691182,
0.0714995,
0.0745535,
0.0777948,
0.0808166,
0.08332,
0.0851253,
0.0861683,
0.0864837,
0.086181,
0.0854176,
0.0843708,
0.0832145,
0.0821,
0.0811436,
0.0804207,
0.0799655,
0.0797757,
0.0798197,
0.0800461,
0.0803938,
0.0808001,
0.0812088,
0.0815744,
0.0818656,
0.0820657,
0.0821715,
0.082191,
0.0821403,
0.08204,
0.0819122,
0.0817775,
0.0816533,
0.0815523,
0.0814819,
0.0814447,
0.0814391,
0.0814604,
0.0815016,
0.081555,
0.0816131,
0.0816695,
0.081719,
0.0817584,
0.0817864,
0.0818029,
0.0818093,
0.0818079,
0.0818013,
0.0817921,
0.0817829,
0.0817756,
0.0817714,
0.0817712,
0.0817751,
0.0817827,
0.0817934,
0.0818062,
0.0818202,
0.0818345,
0.0818484,
0.0818613,
0.0818729,
0.081883,
0.0818918,
0.0818994,
0.0819061,
0.0819123,
0.0819183,
0.0819244,
0.0819307,
0.0819375,
0.0819448,
0.0819526,
0.0819608,
0.0819694,
0.0819782,
0.0819871,
0.081996,
0.0820049,
0.0820135,
0.0820221,
0.0820305,
0.0820387,
0.0820467,
0.0820547,
0.0820626,
0.0820705,
0.0820784,
0.0820864,
0.0820944,
0.0821025,
0.0862395,
0.0922661,
0.0991018,
0.1058,
0.111623,
0.116085,
0.118951,
0.120213,
0.120044,
0.118744,
0.116679,
0.114229,
0.111739,
0.109492,
0.107687,
0.106436,
0.105765,
0.105632,
0.105946,
0.106581,
0.107405,
0.108288,
0.109122,
0.109825,
0.110346,
0.110665,
0.110789,
0.110743,
0.110569,
0.110311,
0.110017,
0.109727,
0.109474,
0.10928,
0.109155,
0.109101,
0.10911,
0.109171,
0.109267,
0.109381,
0.1095,
0.109609,
0.1097,
0.109768,
0.109811,
0.109831,
0.10983,
0.109815,
0.109792,
0.109765,
0.109739,
0.109719,
0.109707,
0.109703,
0.109708,
0.109721,
0.109739,
0.109761,
0.109785,
0.109809,
0.109832,
0.109852,
0.109869,
0.109883,
0.109895,
0.109904,
0.109911,
0.109918,
0.109924,
0.109931,
0.109938,
0.109946,
0.109956,
0.109966,
0.109978,
0.10999,
0.110002,
0.110015,
0.110027,
0.110039,
0.110051,
0.110063,
0.110074,
0.110085,
0.110096,
0.110106,
0.110117,
0.110127,
0.110138,
0.110148,
0.110159,
0.11017,
0.110181,
0.110192,
0.110203,
0.110214,
0.110225,
0.110236,
0.110248,
0.110259,
0.11027,
0.110281,
0.110292,
0.110303,
0.110314,
0.110324,
0.110335,
0.110346,
0.110357,
0.110368,
0.578395,
2.03388,
4.00289,
6.07304,
7.92178,
9.33025,
10.1836,
10.4603,
10.2144,
9.55232,
8.61016,
7.5314,
6.44908,
5.4726,
4.67998,
4.11508,
3.78933,
3.6867,
3.77069,
3.99228,
4.29766,
4.63499,
4.9596,
5.2374,
5.44643,
5.57685,
5.62951,
5.61375,
5.54462,
5.44009,
5.3185,
5.19643,
5.08727,
5.00033,
4.94067,
4.90937,
4.9042,
4.92053,
4.95231,
4.99301,
5.03642,
5.07729,
5.11169,
5.13719,
5.15281,
5.15886,
5.15664,
5.14807,
5.13542,
5.12093,
5.10661,
5.09404,
5.0843,
5.07795,
5.07506,
5.07531,
5.07811,
5.08269,
5.08826,
5.09407,
5.09949,
5.10406,
5.1075,
5.10972,
5.11078,
5.11085,
5.11016,
5.10901,
5.10766,
5.10636,
5.1053,
5.10459,
5.10431,
5.10444,
5.10496,
5.10579,
5.10682,
5.10796,
5.10912,
5.11022,
5.11122,
5.11207,
5.11278,
5.11334,
5.11378,
5.11414,
5.11444,
5.11472,
5.11501,
5.11533,
5.11569,
5.11611,
5.11658,
5.11709,
5.11764,
5.11822,
5.11881,
5.1194,
5.11998,
5.12055,
5.1211,
5.12163,
5.12215,
5.12265,
5.12314,
5.12362,
5.1241,
5.12459,
5.12508,
5.12557,
4.45549,
3.68302,
2.88833,
2.14285,
1.50236,
1.0032,
0.661624,
0.475495,
0.427798,
0.491123,
0.632455,
0.817676,
1.01533,
1.19936,
1.35081,
1.45835,
1.51792,
1.53172,
1.50664,
1.45256,
1.38067,
1.30195,
1.22603,
1.16038,
1.1099,
1.07693,
1.06146,
1.06162,
1.07424,
1.09541,
1.12112,
1.14765,
1.17194,
1.19179,
1.20592,
1.21392,
1.21615,
1.21351,
1.20726,
1.19879,
1.18947,
1.18048,
1.17275,
1.16686,
1.16311,
1.16149,
1.16176,
1.16353,
1.16632,
1.16964,
1.17304,
1.17615,
1.17869,
1.18053,
1.18161,
1.18197,
1.18174,
1.18107,
1.18013,
1.17909,
1.17809,
1.17725,
1.17663,
1.17628,
1.17619,
1.17634,
1.17666,
1.17711,
1.17762,
1.17815,
1.17863,
1.17905,
1.17937,
1.17961,
1.17976,
1.17983,
1.17985,
1.17984,
1.17981,
1.17979,
1.17979,
1.17982,
1.17988,
1.17997,
1.18009,
1.18023,
1.18039,
1.18056,
1.18073,
1.18089,
1.18104,
1.18119,
1.18132,
1.18144,
1.18155,
1.18166,
1.18176,
1.18186,
1.18196,
1.18207,
1.18217,
1.18228,
1.1824,
1.18251,
1.18264,
1.18276,
1.18288,
1.18301,
1.18313,
1.18325,
1.40664,
1.75745,
2.16728,
2.576,
2.93632,
3.21624,
3.39925,
3.48302,
3.4767,
3.3976,
3.2677,
3.11026,
2.94706,
2.79634,
2.67147,
2.58048,
2.52624,
2.50715,
2.5182,
2.55214,
2.60073,
2.65581,
2.71015,
2.75802,
2.79554,
2.82074,
2.83332,
2.83444,
2.82626,
2.81149,
2.79304,
2.77365,
2.75559,
2.74056,
2.72961,
2.72314,
2.72097,
2.72252,
2.72692,
2.73316,
2.74023,
2.74725,
2.7535,
2.75849,
2.76196,
2.76387,
2.76435,
2.76366,
2.76213,
2.76013,
2.75798,
2.75599,
2.75435,
2.75321,
2.75261,
2.75255,
2.75296,
2.75372,
2.75472,
2.75583,
2.75694,
2.75796,
2.75883,
2.75951,
2.76001,
2.76032,
2.76049,
2.76055,
2.76054,
2.76052,
2.76051,
2.76055,
2.76064,
2.7608,
2.76103,
2.76132,
2.76165,
2.76201,
2.76239,
2.76277,
2.76314,
2.76349,
2.76382,
2.76412,
2.7644,
2.76467,
2.76492,
2.76516,
2.7654,
2.76564,
2.76588,
2.76613,
2.76639,
2.76666,
2.76694,
2.76722,
2.76751,
2.7678,
2.76808,
2.76837,
2.76866,
2.76894,
2.76922,
2.7695,
2.76977,
2.77004,
2.77032,
2.77059,
2.77086,
2.77113,
2.24069,
1.78908,
1.40716,
1.08838,
0.827334,
0.618828,
0.45735,
0.336879,
0.250959,
0.19293,
0.156243,
0.134789,
0.123183,
0.116967,
0.112725,
0.108096,
0.1017,
0.0929987,
0.0821125,
0.0696179,
0.0563476,
0.0432125,
0.0310585,
0.0205638,
0.0121798,
0.00611124,
0.00232991,
0.000612997,
0.000596552,
0.00183511,
0.00385961,
0.00622753,
0.00856113,
0.0105721,
0.0120722,
0.012972,
0.0132693,
0.0130312,
0.0123722,
0.0114323,
0.0103561,
0.0092766,
0.00830238,
0.00751095,
0.00694625,
0.00662035,
0.0065183,
0.00660487,
0.00683218,
0.00714717,
0.00749816,
0.00784003,
0.00813767,
0.00836768,
0.00851854,
0.00858949,
0.00858845,
0.00852949,
0.00843009,
0.00830863,
0.00818228,
0.00806535,
0.00796838,
0.00789775,
0.0078558,
0.00784141,
0.00785073,
0.00787819,
0.0079174,
0.00796195,
0.00800617,
0.00804551,
0.00807683,
0.00809848,
0.00811013,
0.00811259,
0.00810748,
0.00809691,
0.00808315,
0.00806835,
0.00805438,
0.00804263,
0.00803399,
0.00802885,
0.00802715,
0.00802848,
0.00803219,
0.00803751,
0.00804365,
0.00804987,
0.0080556,
0.0080604,
0.00806404,
0.00806645,
0.00806769,
0.00806794,
0.00806747,
0.00806654,
0.00806543,
0.00806438,
0.00806356,
0.00806311,
0.00806309,
0.00806349,
0.00806428,
0.00806539,
0.00806671,
0.00806816,
0.00806963,
0.00807106,
0.0274067,
0.0930174,
0.183444,
0.279883,
0.367442,
0.435773,
0.47914,
0.496007,
0.488296,
0.460432,
0.418331,
0.368442,
0.316923,
0.26902,
0.228671,
0.198327,
0.178969,
0.17028,
0.170923,
0.178874,
0.191759,
0.207174,
0.222933,
0.237257,
0.248875,
0.257059,
0.261593,
0.262692,
0.260894,
0.256942,
0.251662,
0.245861,
0.240246,
0.235366,
0.231588,
0.229093,
0.227891,
0.227855,
0.228763,
0.230334,
0.232276,
0.234313,
0.236215,
0.237809,
0.238991,
0.239718,
0.240006,
0.239911,
0.239521,
0.238937,
0.23826,
0.237582,
0.236976,
0.236494,
0.236166,
0.235997,
0.235978,
0.236082,
0.236279,
0.236531,
0.236803,
0.237066,
0.237297,
0.237479,
0.237607,
0.237678,
0.2377,
0.237683,
0.237637,
0.237577,
0.237513,
0.237456,
0.237412,
0.237387,
0.237381,
0.237394,
0.237423,
0.237465,
0.237516,
0.23757,
0.237624,
0.237674,
0.237719,
0.237758,
0.23779,
0.237815,
0.237835,
0.237851,
0.237865,
0.237878,
0.237891,
0.237906,
0.237923,
0.237942,
0.237964,
0.237987,
0.238013,
0.23804,
0.238067,
0.238095,
0.238122,
0.238148,
0.238174,
0.238199,
0.238223,
0.238247,
0.23827,
0.238292,
0.238315,
0.238337,
0.303612,
0.409594,
0.53523,
0.661921,
0.774904,
0.863983,
0.923653,
0.952717,
0.953542,
0.931089,
0.891869,
0.842947,
0.79108,
0.742064,
0.700307,
0.668633,
0.648288,
0.639115,
0.639839,
0.648415,
0.662387,
0.679224,
0.696595,
0.712571,
0.725751,
0.735298,
0.740921,
0.742795,
0.741455,
0.737666,
0.732301,
0.726228,
0.720222,
0.714899,
0.710686,
0.707811,
0.706318,
0.706102,
0.706943,
0.708555,
0.710626,
0.712861,
0.715001,
0.716849,
0.718278,
0.719227,
0.719698,
0.719743,
0.719447,
0.718914,
0.718253,
0.717565,
0.716934,
0.716422,
0.716066,
0.71588,
0.715859,
0.715979,
0.716208,
0.716509,
0.716844,
0.717178,
0.717485,
0.717746,
0.71795,
0.718094,
0.718182,
0.718223,
0.718231,
0.718217,
0.718195,
0.718176,
0.718169,
0.718179,
0.718211,
0.718263,
0.718334,
0.71842,
0.718516,
0.718619,
0.718724,
0.718826,
0.718924,
0.719014,
0.719098,
0.719174,
0.719245,
0.71931,
0.719372,
0.719432,
0.719492,
0.719554,
0.719617,
0.719682,
0.719751,
0.719821,
0.719894,
0.719968,
0.720044,
0.720119,
0.720195,
0.72027,
0.720344,
0.720418,
0.720491,
0.720563,
0.720634,
0.720705,
0.720775,
0.720846,
0.800993,
0.922341,
1.06308,
1.20389,
1.32937,
1.42886,
1.4966,
1.53129,
1.53542,
1.51421,
1.47452,
1.42387,
1.36945,
1.31751,
1.27284,
1.23858,
1.21619,
1.20565,
1.20572,
1.21432,
1.2289,
1.24678,
1.26549,
1.28293,
1.29756,
1.3084,
1.31509,
1.31775,
1.31688,
1.31327,
1.30784,
1.3015,
1.2951,
1.28931,
1.28463,
1.28134,
1.27952,
1.27908,
1.27982,
1.28144,
1.28363,
1.28605,
1.28843,
1.29054,
1.29223,
1.29343,
1.29411,
1.29432,
1.29414,
1.29368,
1.29306,
1.29238,
1.29173,
1.2912,
1.29082,
1.29062,
1.29059,
1.29073,
1.29099,
1.29135,
1.29175,
1.29216,
1.29255,
1.2929,
1.29319,
1.29342,
1.29359,
1.2937,
1.29378,
1.29382,
1.29385,
1.29388,
1.29392,
1.29398,
1.29405,
1.29415,
1.29427,
1.29441,
1.29456,
1.29472,
1.29489,
1.29505,
1.29521,
1.29536,
1.29551,
1.29564,
1.29578,
1.2959,
1.29602,
1.29614,
1.29625,
1.29637,
1.29649,
1.29661,
1.29674,
1.29686,
1.29699,
1.29712,
1.29726,
1.29739,
1.29752,
1.29766,
1.29779,
1.29792,
1.29805,
1.29818,
1.29831,
1.29844,
1.29857,
1.29869,
1.47351,
1.7416,
2.05428,
2.36836,
2.64932,
2.87313,
3.02653,
3.10632,
3.11765,
3.07182,
2.98398,
2.87073,
2.74816,
2.63032,
2.52809,
2.44872,
2.39578,
2.36948,
2.36727,
2.3847,
2.41615,
2.45568,
2.49768,
2.53738,
2.57117,
2.59674,
2.61308,
2.62029,
2.61943,
2.61214,
2.60043,
2.58636,
2.57183,
2.55845,
2.54737,
2.53931,
2.53452,
2.5329,
2.53402,
2.53726,
2.54191,
2.54725,
2.55264,
2.55753,
2.56155,
2.56448,
2.56627,
2.56697,
2.56675,
2.56583,
2.56447,
2.56291,
2.56139,
2.56006,
2.55907,
2.55846,
2.55825,
2.55842,
2.5589,
2.5596,
2.56044,
2.56134,
2.56221,
2.563,
2.56367,
2.5642,
2.56459,
2.56485,
2.56501,
2.5651,
2.56514,
2.56517,
2.56521,
2.56529,
2.56541,
2.56558,
2.56579,
2.56605,
2.56635,
2.56667,
2.567,
2.56733,
2.56766,
2.56798,
2.56828,
2.56856,
2.56883,
2.56908,
2.56932,
2.56955,
2.56978,
2.57001,
2.57024,
2.57047,
2.57072,
2.57096,
2.57122,
2.57148,
2.57174,
2.572,
2.57227,
2.57253,
2.5728,
2.57306,
2.57332,
2.57358,
2.57384,
2.57409,
2.57435,
2.5746,
2.03105,
1.80194,
1.77652,
1.85883,
1.97181,
2.05931,
2.08599,
2.03544,
1.90708,
1.71227,
1.47004,
1.20318,
0.934626,
0.684799,
0.469649,
0.299658,
0.179621,
0.109079,
0.0832373,
0.0941721,
0.132141,
0.186843,
0.24851,
0.308741,
0.361054,
0.401136,
0.426845,
0.437982,
0.43593,
0.42319,
0.40291,
0.378431,
0.352907,
0.329016,
0.308778,
0.293473,
0.28365,
0.27921,
0.279538,
0.283665,
0.290426,
0.29862,
0.307136,
0.315045,
0.321659,
0.326555,
0.329565,
0.330745,
0.330326,
0.328656,
0.326143,
0.323202,
0.320213,
0.317488,
0.315253,
0.313642,
0.312699,
0.312394,
0.312639,
0.313306,
0.314251,
0.315328,
0.316406,
0.31738,
0.318175,
0.318748,
0.319087,
0.319206,
0.319137,
0.318928,
0.318629,
0.31829,
0.317956,
0.317663,
0.317437,
0.317289,
0.317223,
0.317233,
0.317307,
0.317428,
0.317579,
0.317741,
0.3179,
0.318042,
0.318161,
0.318252,
0.318315,
0.318351,
0.318365,
0.318364,
0.318353,
0.318338,
0.318326,
0.31832,
0.318322,
0.318334,
0.318356,
0.318387,
0.318426,
0.31847,
0.318517,
0.318565,
0.318612,
0.318656,
0.318698,
0.318736,
0.318771,
0.318802,
0.318832,
0.318859,
0.334962,
0.694973,
1.25071,
1.87156,
2.45252,
2.91841,
3.22465,
3.35495,
3.31682,
3.13567,
2.84841,
2.49713,
2.12363,
1.765,
1.45064,
1.20061,
1.02526,
0.925959,
0.896574,
0.925454,
0.997584,
1.09669,
1.20705,
1.31497,
1.4097,
1.48394,
1.5339,
1.55901,
1.56131,
1.54479,
1.51458,
1.47621,
1.43501,
1.39557,
1.36147,
1.33506,
1.31749,
1.30881,
1.30819,
1.31414,
1.32483,
1.33828,
1.35263,
1.36628,
1.37801,
1.38702,
1.39295,
1.39579,
1.39587,
1.39372,
1.38998,
1.38534,
1.38045,
1.37586,
1.37198,
1.36907,
1.36726,
1.36652,
1.36675,
1.36774,
1.36927,
1.37109,
1.37298,
1.37476,
1.37628,
1.37745,
1.37824,
1.37865,
1.37873,
1.37855,
1.37818,
1.37772,
1.37724,
1.37681,
1.37647,
1.37625,
1.37617,
1.37622,
1.37639,
1.37664,
1.37696,
1.37731,
1.37766,
1.378,
1.3783,
1.37856,
1.37877,
1.37893,
1.37906,
1.37915,
1.37922,
1.37929,
1.37935,
1.37942,
1.3795,
1.37959,
1.37971,
1.37983,
1.37998,
1.38013,
1.38029,
1.38045,
1.38062,
1.38078,
1.38094,
1.38109,
1.38123,
1.38137,
1.38151,
1.38164,
1.98883,
3.02417,
4.27813,
5.56421,
6.73209,
7.67494,
8.33109,
8.68111,
8.74128,
8.55487,
8.18249,
7.69254,
7.15282,
6.62375,
6.15372,
5.77646,
5.51043,
5.35981,
5.3168,
5.36457,
5.48065,
5.64017,
5.8188,
5.99498,
6.15156,
6.27664,
6.36371,
6.41131,
6.42216,
6.40215,
6.35909,
6.30162,
6.23817,
6.17616,
6.12148,
6.07818,
6.04843,
6.03262,
6.02974,
6.03766,
6.0536,
6.07452,
6.09747,
6.11985,
6.13962,
6.15537,
6.16637,
6.1725,
6.17413,
6.17201,
6.16712,
6.16053,
6.15327,
6.14624,
6.14016,
6.1355,
6.13251,
6.13124,
6.13153,
6.13314,
6.1357,
6.13885,
6.14222,
6.1455,
6.14845,
6.1509,
6.15276,
6.15401,
6.15472,
6.15497,
6.15489,
6.15461,
6.15425,
6.15393,
6.15373,
6.1537,
6.15388,
6.15427,
6.15486,
6.1556,
6.15646,
6.15738,
6.15834,
6.15928,
6.16018,
6.16101,
6.16178,
6.16247,
6.16309,
6.16366,
6.16419,
6.16469,
6.16518,
6.16568,
6.1662,
6.16673,
6.16729,
6.16788,
6.16849,
6.16912,
6.16977,
6.17042,
6.17108,
6.17173,
6.17238,
6.17302,
6.17366,
6.17428,
6.1749,
6.17551,
5.06157,
4.07615,
3.21415,
2.47396,
1.8542,
1.35159,
0.959758,
0.669027,
0.466761,
0.338203,
0.267537,
0.238997,
0.237891,
0.251413,
0.269205,
0.283633,
0.289796,
0.285306,
0.269904,
0.24496,
0.212935,
0.176857,
0.139851,
0.104764,
0.0738982,
0.0488519,
0.0304708,
0.0188841,
0.0136094,
0.0137006,
0.0179163,
0.0248876,
0.0332679,
0.0418547,
0.0496741,
0.0560295,
0.0605134,
0.0629902,
0.0635556,
0.0624821,
0.0601572,
0.0570228,
0.0535206,
0.0500482,
0.0469282,
0.0443897,
0.042564,
0.041489,
0.0411235,
0.0413658,
0.0420747,
0.0430905,
0.0442546,
0.0454239,
0.0464823,
0.0473466,
0.0479686,
0.0483329,
0.0484523,
0.0483614,
0.0481087,
0.0477494,
0.0473389,
0.0469272,
0.0465548,
0.046251,
0.0460328,
0.0459058,
0.0458655,
0.0458999,
0.0459919,
0.0461221,
0.0462711,
0.0464213,
0.0465581,
0.0466713,
0.0467546,
0.0468061,
0.0468271,
0.0468218,
0.0467961,
0.0467568,
0.0467108,
0.0466641,
0.0466221,
0.0465882,
0.0465648,
0.0465525,
0.046551,
0.0465588,
0.0465738,
0.0465937,
0.0466161,
0.0466388,
0.0466599,
0.0466782,
0.0466928,
0.0467036,
0.0467105,
0.0467142,
0.0467153,
0.0467146,
0.046713,
0.0467114,
0.0467102,
0.04671,
0.0467111,
0.0467135,
0.0467173,
0.0467223,
0.0495798,
0.104059,
0.188346,
0.283116,
0.372707,
0.44575,
0.495306,
0.518581,
0.516307,
0.491927,
0.450678,
0.398692,
0.342184,
0.286801,
0.237146,
0.196506,
0.166762,
0.148452,
0.140962,
0.142789,
0.151848,
0.165772,
0.182194,
0.19897,
0.214339,
0.227023,
0.236252,
0.241748,
0.243649,
0.242426,
0.238766,
0.233466,
0.227337,
0.221119,
0.215425,
0.210702,
0.207222,
0.205085,
0.204244,
0.204536,
0.20572,
0.207514,
0.20963,
0.211804,
0.213815,
0.215501,
0.216761,
0.217555,
0.217894,
0.217834,
0.217457,
0.21686,
0.216144,
0.215403,
0.214715,
0.214139,
0.21371,
0.213446,
0.213342,
0.21338,
0.213533,
0.213765,
0.214043,
0.214331,
0.214603,
0.214838,
0.215021,
0.215148,
0.215217,
0.215236,
0.215214,
0.215163,
0.215095,
0.215023,
0.214955,
0.214901,
0.214863,
0.214846,
0.214849,
0.21487,
0.214905,
0.214951,
0.215004,
0.215058,
0.215111,
0.21516,
0.215202,
0.215238,
0.215266,
0.215289,
0.215305,
0.215319,
0.215329,
0.215339,
0.215349,
0.215361,
0.215375,
0.215391,
0.21541,
0.215431,
0.215454,
0.215478,
0.215503,
0.215529,
0.215554,
0.215579,
0.215603,
0.215627,
0.215649,
0.215671,
0.672311,
2.27068,
4.51464,
6.96302,
9.25722,
11.1365,
12.4418,
13.1095,
13.1576,
12.6674,
11.7621,
10.5864,
9.28771,
8.00055,
6.8357,
5.87345,
5.16125,
4.71498,
4.52312,
4.55275,
4.75658,
5.08002,
5.46769,
5.86879,
6.24106,
6.55314,
6.78552,
6.93016,
6.98907,
6.9722,
6.895,
6.77591,
6.63396,
6.48688,
6.34961,
6.2334,
6.14538,
6.0887,
6.06291,
6.06471,
6.08878,
6.12867,
6.17765,
6.22935,
6.27835,
6.32051,
6.35312,
6.3749,
6.38582,
6.38693,
6.38,
6.36726,
6.35106,
6.33366,
6.31701,
6.3026,
6.29147,
6.28412,
6.28061,
6.28061,
6.28353,
6.2886,
6.29501,
6.30194,
6.30869,
6.31472,
6.31964,
6.32325,
6.32551,
6.32651,
6.32646,
6.32561,
6.32426,
6.32268,
6.32114,
6.31983,
6.31889,
6.3184,
6.31839,
6.31883,
6.31965,
6.32077,
6.32207,
6.32347,
6.32487,
6.32619,
6.32739,
6.32844,
6.32932,
6.33004,
6.33062,
6.33109,
6.33149,
6.33186,
6.33222,
6.3326,
6.33302,
6.33349,
6.33403,
6.33462,
6.33526,
6.33594,
6.33665,
6.33737,
6.3381,
6.33882,
6.33953,
6.34022,
6.34089,
6.34153,
5.0872,
5.57952,
7.14778,
9.19948,
11.2518,
12.9486,
14.0638,
14.4933,
14.2373,
13.3772,
12.0499,
10.4219,
8.66596,
6.94183,
5.3823,
4.08447,
3.1063,
2.46768,
2.15509,
2.12858,
2.33017,
2.69235,
3.14606,
3.62728,
4.08204,
4.46953,
4.7634,
4.9515,
5.03427,
5.02235,
4.9336,
4.79001,
4.61481,
4.43005,
4.25465,
4.10322,
3.98542,
3.90598,
3.86518,
3.85957,
3.88308,
3.92799,
3.98604,
4.04926,
4.11068,
4.16482,
4.2079,
4.23791,
4.25445,
4.25848,
4.25197,
4.23752,
4.218,
4.19623,
4.17473,
4.15551,
4.14001,
4.12903,
4.12281,
4.12109,
4.12324,
4.12837,
4.13548,
4.14356,
4.15172,
4.1592,
4.16546,
4.17018,
4.17323,
4.17467,
4.17471,
4.17364,
